,belongs_to_collection,genre1,genre2,genre3,genre4,genre5,genre6,genre7,genres,original_language,revenue,title,vote_average,vote_count
5211,"{'id': 306937, 'name': 'Best Exotic Marigold Hotel Collection', 'poster_path': '/8pMHYwfR8K2xR19RilAuVCyEBT.jpg', 'backdrop_path': '/6rJSC6vA9tfEnAh4RN9ne6cInQL.jpg'}",Drama,Comedy,,,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",en,85978266.0,The Second Best Exotic Marigold Hotel,6.3,277.0
5212,,Action,Crime,Drama,,,,,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",en,593683.0,Tracers,5.9,437.0
5213,,Drama,,,,,,,"[{'id': 18, 'name': 'Drama'}]",en,45710059.0,"McFarland, USA",7.4,216.0
5214,,Adventure,Drama,,,,,,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",zh,123205624.0,Wolf Totem,6.4,137.0
5215,,Thriller,Horror,,,,,,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",en,64110728.0,The Lazarus Effect,5.1,517.0
5216,,Comedy,,,,,,,"[{'id': 35, 'name': 'Comedy'}]",it,0.0,That's Life,7.5,206.0
5217,,Comedy,Drama,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",it,0.0,Chiedimi se sono felice,7.5,273.0
5218,,Comedy,,,,,,,"[{'id': 35, 'name': 'Comedy'}]",en,14431253.0,Unfinished Business,5.0,322.0
5219,,Action,Crime,Thriller,,,,,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",fr,0.0,The Connection,7.1,259.0
5220,,Action,Crime,Drama,Mystery,Thriller,,,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",en,71561644.0,Run All Night,6.3,1169.0
5221,"{'id': 148065, 'name': 'Doraemon Collection', 'poster_path': '/69oxxREwOQBa5QISbH2gvBCyds2.jpg', 'backdrop_path': '/rc6OFcSasL5YxBRPUQVwxmVF6h5.jpg'}",Fantasy,Animation,Family,,,,,"[{'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",ja,83061158.0,Stand by Me Doraemon,7.0,103.0
5222,,Horror,,,,,,,"[{'id': 27, 'name': 'Horror'}]",en,0.0,Clown,5.3,372.0
5223,,Romance,Fantasy,Family,Drama,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}, {'id': 18, 'name': 'Drama'}]",en,543514353.0,Cinderella,6.7,2426.0
5224,"{'id': 386382, 'name': 'Frozen Collection', 'poster_path': '/dIaff79mnD2rf1LGkUfWYyZUSZj.jpg', 'backdrop_path': '/vZiqhw6oFoMlHSneIdVip9rRou2.jpg'}",Adventure,Animation,Family,,,,,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",en,0.0,Frozen Fever,6.9,630.0
5225,,Drama,Action,Crime,Thriller,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",en,2633527.0,Kidnapping Mr. Heineken,5.8,193.0
5226,,Fantasy,Comedy,Drama,,,,,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",en,0.0,The Cobbler,5.5,565.0
5227,"{'id': 304025, 'name': 'Gwendolyn Shepherd Collection', 'poster_path': '/ugNJZPPb4nXz9HF1x20uaSwg3bd.jpg', 'backdrop_path': '/9XK13AJkQebk3lMTGsPztU6U1f6.jpg'}",Science Fiction,Fantasy,Adventure,Family,,,,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]",de,0.0,Ruby Red,6.6,330.0
5228,,Horror,Thriller,,,,,,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",en,95437994.0,Poltergeist,5.0,924.0
5229,,Adventure,Family,Fantasy,,,,,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",en,128388320.0,Pan,5.9,979.0
5230,,Comedy,Drama,Mystery,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",en,7587485.0,While We're Young,5.8,387.0
5231,,Drama,Romance,War,,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]",en,9104716.0,Suite Fran챌aise,7.1,284.0
5232,"{'id': 283579, 'name': 'Divergent Collection', 'poster_path': '/nXuCj7NcsC2bPJlwD6t2l9ZTDnt.jpg', 'backdrop_path': '/uExS9jcaFBM1wJhkn1Q1P0MFpv6.jpg'}",Adventure,Science Fiction,Thriller,,,,,"[{'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",en,295238201.0,Insurgent,6.2,3921.0
5233,,Action,Adventure,Thriller,,,,,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",en,7500000.0,Big Game,5.3,387.0
5234,"{'id': 118415, 'name': 'Berserk: Golden Age Arc', 'poster_path': '/vhgxnF9xEJZllqWs7iqD0yXpfL0.jpg', 'backdrop_path': '/iaElhxBtT6fTlaiUp7ZZDNOyqLf.jpg'}",Action,Adventure,Animation,Fantasy,Horror,,,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]",ja,0.0,Berserk: The Golden Age Arc 1 - The Egg of the King,7.1,105.0
5235,,Drama,,,,,,,"[{'id': 18, 'name': 'Drama'}]",fr,0.0,Hippocrates,6.3,150.0
5236,,Fantasy,Comedy,Animation,Science Fiction,Family,,,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10751, 'name': 'Family'}]",en,368871007.0,Home,6.8,1539.0
5237,,Adventure,Drama,Science Fiction,,,,,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",en,6212282.0,Midnight Special,6.2,705.0
5238,,Action,Drama,Crime,,,,,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",en,13644292.0,The Gunman,5.5,397.0
5239,,Thriller,Romance,,,,,,"[{'id': 53, 'name': 'Thriller'}, {'id': 10749, 'name': 'Romance'}]",en,3758328.0,Escobar: Paradise Lost,6.1,281.0
5240,,Drama,,,,,,,"[{'id': 18, 'name': 'Drama'}]",nl,0.0,Boys,7.5,122.0
5241,"{'id': 9485, 'name': 'The Fast and the Furious Collection', 'poster_path': '/mCkqJf4ijbNoBWvJ0RTWZJuhJUA.jpg', 'backdrop_path': '/z5A5W3WYJc3UVEWljSGwdjDgQ0j.jpg'}",Action,,,,,,,"[{'id': 28, 'name': 'Action'}]",en,1506249360.0,Furious 7,7.3,4253.0
5242,,Horror,Thriller,,,,,,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",en,62882090.0,Unfriended,5.5,1092.0
5243,,Drama,Horror,Thriller,,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",en,0.0,Backcountry,5.8,159.0
5244,,Horror,,,,,,,"[{'id': 27, 'name': 'Horror'}]",en,0.0,We Are Still Here,5.6,191.0
5245,,Horror,Comedy,,,,,,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",en,0.0,The Final Girls,6.6,371.0
5246,,Horror,Romance,Science Fiction,,,,,"[{'id': 27, 'name': 'Horror'}, {'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}]",en,49970.0,Spring,6.5,186.0
5247,,Action,Adventure,Science Fiction,,,,,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",en,0.0,Power Rangers,7.2,123.0
5248,,Crime,Thriller,,,,,,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",en,3324330.0,Child 44,6.1,565.0
5249,,Drama,Romance,,,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",en,0.0,A Little Chaos,6.0,250.0
5250,,Comedy,,,,,,,"[{'id': 35, 'name': 'Comedy'}]",en,111811453.0,Get Hard,5.9,961.0
5251,"{'id': 55419, 'name': 'Cinderella Collection', 'poster_path': '/ouN0BQzHKOqK03d9qKXP7JOgQdt.jpg', 'backdrop_path': '/yNq1UsclAyXaQGhXVSDoyS9wpFo.jpg'}",Animation,Romance,Family,Fantasy,,,,"[{'id': 16, 'name': 'Animation'}, {'id': 10749, 'name': 'Romance'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",en,0.0,Cinderella III: A Twist in Time,6.0,244.0
5252,,Adventure,Animation,Comedy,Family,,,,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",en,0.0,"Mickey, Donald, Goofy: The Three Musketeers",6.3,162.0
5253,,Drama,,,,,,,"[{'id': 18, 'name': 'Drama'}]",de,3184472.0,Phoenix,6.4,147.0
5254,,Science Fiction,Action,,,,,,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}]",en,0.0,Parallels,6.2,148.0
5255,"{'id': 407273, 'name': 'Dead Rising Collection', 'poster_path': '/uutDuta5s9wkClEtuPPwHpgqk73.jpg', 'backdrop_path': '/5XvDksmqMvsDgNbVYOgIJiZ5L0W.jpg'}",Horror,Science Fiction,,,,,,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",en,0.0,Dead Rising: Watchtower,5.0,143.0
5256,"{'id': 96472, 'name': 'Brother Bear Collection', 'poster_path': '/pl2qWUqiYBSGErVm8an8BIkZaai.jpg', 'backdrop_path': '/3BzGz46K4DIH7Ut7KRe0u9bI1Gm.jpg'}",Adventure,Animation,Family,,,,,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",en,0.0,Brother Bear 2,6.3,318.0
5257,,Crime,Action,Thriller,,,,,"[{'id': 80, 'name': 'Crime'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",cn,129115.0,Kung Fu Jungle,6.5,117.0
5258,,Comedy,Thriller,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",en,0.0,Kill Me Three Times,5.5,171.0
5259,"{'id': 247028, 'name': 'Rurouni Kenshin Live-Action Collection', 'poster_path': '/yBYLuwZ1zbRBEKaZmwiThsEqUbC.jpg', 'backdrop_path': '/jqmQLcdn3aEyc30nesZn7qixfoP.jpg'}",Action,Adventure,Drama,,,,,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",ja,0.0,Rurouni Kenshin: Kyoto Inferno,7.4,113.0
5260,,Horror,,,,,,,"[{'id': 27, 'name': 'Horror'}]",en,0.0,The Atticus Institute,5.6,143.0
5261,,Thriller,Horror,,,,,,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",en,0.0,Kristy,5.9,115.0
5262,,Family,Animation,Comedy,Adventure,,,,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]",en,59700000.0,Shaun the Sheep Movie,6.9,456.0
5263,,Comedy,Drama,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",en,1430655.0,Infinitely Polar Bear,6.9,135.0
5264,,Action,Adventure,,,,,,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",en,3643591.0,Last Knights,6.2,348.0
5265,"{'id': 334996, 'name': 'Son of Batman Collection', 'poster_path': '/4LE9hRArztsTO0NOoJXeysgT7wB.jpg', 'backdrop_path': '/sVvEkTNx6SjwOb80iyURe5KHtcD.jpg'}",Action,Adventure,Animation,,,,,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}]",en,0.0,Batman vs. Robin,6.8,218.0
5266,,Drama,,,,,,,"[{'id': 18, 'name': 'Drama'}]",en,61619773.0,Woman in Gold,7.3,454.0
5267,,Drama,Comedy,,,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",fr,151530.0,Samba,6.4,393.0
5268,,Comedy,Drama,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",en,0.0,The Road Within,6.7,110.0
5269,,Drama,Comedy,,,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",en,0.0,Lemonade Mouth,7.1,184.0
5270,,Adventure,Family,Mystery,Science Fiction,,,,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}]",en,209154322.0,Tomorrowland,6.2,2904.0
5271,,Thriller,Crime,Drama,,,,,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",en,0.0,The Forger,5.4,124.0
5272,,Action,Drama,Thriller,,,,,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",en,316472.0,Good Kill,5.9,210.0
5273,"{'id': 328372, 'name': 'Mall Cop Collection', 'poster_path': '/dpI0Ms55QByARcgeMf0YK1z2x3D.jpg', 'backdrop_path': '/29gIFb0wzsl2ArW9HZ2S2ERdDp4.jpg'}",Action,Comedy,Family,,,,,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",en,107597242.0,Paul Blart: Mall Cop 2,5.0,576.0
5274,,Drama,,,,,,,"[{'id': 18, 'name': 'Drama'}]",fr,0.0,Breathe,7.2,156.0
5275,,Action,,,,,,,"[{'id': 28, 'name': 'Action'}]",en,0.0,Outcast,4.5,140.0
5276,,Drama,Romance,,,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",en,63013281.0,The Longest Ride,7.3,1083.0
5277,,Thriller,,,,,,,"[{'id': 53, 'name': 'Thriller'}]",en,45895.0,Beyond the Reach,5.5,138.0
5278,,Fantasy,Drama,Romance,,,,,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",en,65663276.0,The Age of Adaline,7.4,2052.0
5279,,Comedy,Drama,Music,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",en,10835752.0,Danny Collins,6.6,187.0
5280,,Comedy,Drama,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",en,7087452.0,Grandma,6.1,143.0
5281,,Comedy,,,,,,,"[{'id': 35, 'name': 'Comedy'}]",fr,14348529.0,Barbecue,5.8,217.0
5282,"{'id': 315595, 'name': 'Tinker Bell Collection', 'poster_path': '/nTEOjP7JpFa9VZlawzqNBy4g5KY.jpg', 'backdrop_path': '/8wvxr06XNW2zofbOHQqEgokTmLx.jpg'}",Adventure,Animation,Family,,,,,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",en,0.0,Tinker Bell and the Legend of the NeverBeast,7.0,270.0
5283,"{'id': 315595, 'name': 'Tinker Bell Collection', 'poster_path': '/nTEOjP7JpFa9VZlawzqNBy4g5KY.jpg', 'backdrop_path': '/8wvxr06XNW2zofbOHQqEgokTmLx.jpg'}",Animation,Family,,,,,,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",en,20300000.0,Tinker Bell and the Pirate Fairy,6.5,286.0
5284,,Comedy,Drama,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",de,0.0,Head Full of Honey,7.5,118.0
5285,,Crime,Drama,Horror,Thriller,,,,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",en,0.0,Mother's Day,6.3,126.0
5286,,Romance,Comedy,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",en,0.0,Man Up,6.5,395.0
5287,,Action,Drama,Thriller,,,,,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",en,470490832.0,San Andreas,6.0,3017.0
5288,,Horror,Mystery,Thriller,,,,,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",en,17671101.0,Regression,5.3,600.0
5289,,Comedy,Drama,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",en,0.0,Welcome to Me,5.7,140.0
5290,,History,Drama,War,,,,,"[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",en,1822250.0,Testament of Youth,7.2,259.0
5291,,Romance,Drama,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",en,30229977.0,Far from the Madding Crowd,6.8,346.0
5292,,Family,Fantasy,Animation,Adventure,,,,"[{'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}]",en,0.0,Thunder and the House of Magic,6.3,125.0
5293,"{'id': 52985, 'name': 'Wrong Turn Collection', 'poster_path': '/dtfQY5ZxvdHNG4HqNDy0ifwk1q6.jpg', 'backdrop_path': '/32IsLLCoj3mIkZbLfCKSXZVqd3k.jpg'}",Horror,,,,,,,"[{'id': 27, 'name': 'Horror'}]",en,0.0,Wrong Turn 6: Last Resort,4.6,171.0
5294,,Animation,Family,Comedy,,,,,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}]",en,0.0,Barbie as The Princess & the Pauper,6.9,193.0
5295,"{'id': 411859, 'name': 'Barbie Fairytopia Collection', 'poster_path': '/4QBKl6GnvFZRd2r9UK9kMyRLBm1.jpg', 'backdrop_path': None}",Animation,Family,,,,,,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",en,0.0,Barbie: Fairytopia,5.7,115.0
5296,,Animation,Family,,,,,,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",en,0.0,Barbie of Swan Lake,6.6,191.0
5297,,Animation,Family,,,,,,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",en,0.0,Barbie in the 12 Dancing Princesses,6.9,135.0
5298,,Animation,Family,,,,,,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",en,0.0,Barbie as Rapunzel,6.4,182.0
5299,,Comedy,Drama,Music,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",fr,0.0,The B챕lier Family,7.0,789.0
5300,"{'id': 390096, 'name': 'Hitman Collection', 'poster_path': '/3wYKmCgRmpHQsJAbfGM0axs3gos.jpg', 'backdrop_path': '/weBIyv0mOydPd0GYJl9iDR3RscM.jpg'}",Action,Crime,Thriller,,,,,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",en,81967450.0,Hitman: Agent 47,5.5,1183.0
5301,"{'id': 315595, 'name': 'Tinker Bell Collection', 'poster_path': '/nTEOjP7JpFa9VZlawzqNBy4g5KY.jpg', 'backdrop_path': '/8wvxr06XNW2zofbOHQqEgokTmLx.jpg'}",Animation,Adventure,Family,Fantasy,,,,"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",en,0.0,Tinker Bell and the Great Fairy Rescue,6.3,225.0
5302,,Comedy,Drama,Music,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",en,41325328.0,Ricki and the Flash,5.6,273.0
5303,,Horror,Science Fiction,Thriller,,,,,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",en,0.0,Infini,5.1,157.0
5304,"{'id': 306031, 'name': 'Pitch Perfect Collection', 'poster_path': '/n1bCFVJeVxX1yCTnXy4OCRwynF1.jpg', 'backdrop_path': '/jolu4gMP6g2VmUZt099U6X6jNNJ.jpg'}",Comedy,Music,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",en,287506194.0,Pitch Perfect 2,6.8,1997.0
5305,,Comedy,Drama,Romance,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",en,0.0,Just Before I Go,6.3,122.0
5306,,Romance,Drama,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",en,40272135.0,Carol,7.3,1014.0
5307,"{'id': 306926, 'name': 'Monsters Collection', 'poster_path': '/64tYLixu5g9W3l4u9mTHnhbVYlz.jpg', 'backdrop_path': '/2k8KXYTcqxkKpq7lBZFMJ4zjBUF.jpg'}",Thriller,Drama,Science Fiction,,,,,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",en,0.0,Monsters: Dark Continent,4.2,104.0
5308,,Thriller,Comedy,Drama,Romance,Science Fiction,,,"[{'id': 53, 'name': 'Thriller'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}]",en,15656193.0,The Lobster,6.7,1340.0
5309,,Horror,,,,,,,"[{'id': 27, 'name': 'Horror'}]",en,187112.0,Maggie,5.2,604.0
5310,,Action,Comedy,Crime,,,,,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",en,51680201.0,Hot Pursuit,5.4,659.0
5311,,Romance,Thriller,Western,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}, {'id': 37, 'name': 'Western'}]",en,229094.0,Slow West,6.6,371.0
5312,"{'id': 96671, 'name': 'The Human Centipede Collection', 'poster_path': '/mv0MySTqfXg2ndthOkBg6bGwlnk.jpg', 'backdrop_path': '/iNRMelQcaKeVdinF28uU9YOmvYx.jpg'}",Horror,,,,,,,"[{'id': 27, 'name': 'Horror'}]",en,0.0,The Human Centipede 3 (Final Sequence),3.7,159.0
5313,,Action,Adventure,Horror,Thriller,,,,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",en,6833445.0,The Green Inferno,5.0,359.0
5314,,Adventure,Action,Comedy,,,,,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",en,6075.0,Barely Lethal,5.5,352.0
5315,,Thriller,Action,,,,,,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}]",en,1473809.0,Spooks: The Greater Good,5.9,203.0
5316,,Drama,History,,,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",it,0.0,Leopardi,6.6,167.0
5317,,Drama,Adventure,Science Fiction,,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",en,630161890.0,The Martian,7.6,7442.0
5318,,Drama,Thriller,,,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",en,0.0,Return to Sender,5.0,140.0
5319,,Action,Comedy,Science Fiction,Fantasy,,,,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 14, 'name': 'Fantasy'}]",en,0.0,Kung Fury,7.6,762.0
5320,,Comedy,Drama,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",it,2000000.0,Youth,6.7,625.0
5321,,Thriller,,,,,,,"[{'id': 53, 'name': 'Thriller'}]",en,0.0,Survivor,5.4,407.0
5322,,Documentary,,,,,,,"[{'id': 99, 'name': 'Documentary'}]",en,0.0,Hot Girls Wanted,5.9,198.0
5323,,Action,Comedy,Crime,,,,,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",en,235666219.0,Spy,6.9,2590.0
5324,"{'id': 315595, 'name': 'Tinker Bell Collection', 'poster_path': '/nTEOjP7JpFa9VZlawzqNBy4g5KY.jpg', 'backdrop_path': '/8wvxr06XNW2zofbOHQqEgokTmLx.jpg'}",Animation,Family,Adventure,Fantasy,,,,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",en,0.0,Tinker Bell,6.5,319.0
5325,,Comedy,,,,,,,"[{'id': 35, 'name': 'Comedy'}]",en,140795793.0,Trainwreck,5.9,1193.0
5326,,Comedy,,,,,,,"[{'id': 35, 'name': 'Comedy'}]",it,0.0,Ma che bella sorpresa,5.9,105.0
5327,,Drama,Comedy,Romance,,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",en,26250020.0,Aloha,5.2,704.0
5328,,Comedy,,,,,,,"[{'id': 35, 'name': 'Comedy'}]",it,0.0,Tutta colpa di Freud,6.5,162.0
5329,,Comedy,,,,,,,"[{'id': 35, 'name': 'Comedy'}]",it,0.0,Sole a catinelle,6.6,348.0
5330,,Comedy,,,,,,,"[{'id': 35, 'name': 'Comedy'}]",it,0.0,What a Beautiful Day,6.3,281.0
5331,,Comedy,,,,,,,"[{'id': 35, 'name': 'Comedy'}]",en,111996.0,She's Funny That Way,5.8,238.0
5332,,Romance,Comedy,Crime,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",it,0.0,The Mafia Kills Only in Summer,7.4,299.0
