,title,id,revenue,vote_average,vote_count,genre1,genre2,genre3,genre4,genre5,genre6,genre7
2752,Mindscape,227700,1200000.0,6.5,202.0,Thriller,Drama,,,,,
2753,22 Jump Street,187017,188441614.0,7.0,3375.0,Crime,Comedy,Action,,,,
2754,Human Capital,244088,5809330.0,7.4,201.0,Drama,,,,,,
2755,The Equalizer,156022,192330738.0,7.1,2997.0,Thriller,Action,Crime,,,,
2756,How to Train Your Dragon 2,82702,609123048.0,7.6,3163.0,Fantasy,Action,Adventure,Animation,Comedy,Family,
2757,Birdman,194662,103215094.0,7.4,4657.0,Drama,Comedy,,,,,
2758,17 Girls,87368,201607.0,5.6,103.0,Drama,,,,,,
2759,Boyhood,85350,44349000.0,7.5,2008.0,Drama,,,,,,
2760,Think Like a Man Too,184098,70181428.0,6.3,229.0,Comedy,Romance,,,,,
2761,Jersey Boys,209451,67347013.0,6.8,257.0,Music,Drama,,,,,
2762,Transformers: Age of Extinction,91314,1091405097.0,5.8,3136.0,Science Fiction,Action,Adventure,,,,
2763,Planes: Fire & Rescue,218836,151165787.0,5.8,286.0,Animation,Comedy,Adventure,Family,,,
2764,The Babadook,242224,6676471.0,6.5,1890.0,Drama,Thriller,Horror,,,,
2765,White God,267999,282358.0,6.6,105.0,Drama,,,,,,
2766,Whiplash,244786,13092000.0,8.3,4376.0,Drama,,,,,,
2767,Gone Girl,210577,369330363.0,7.9,6023.0,Mystery,Thriller,Drama,,,,
2768,Dawn of the Planet of the Apes,119450,710644566.0,7.3,4511.0,Science Fiction,Action,Drama,Thriller,,,
2769,And So It Goes,253235,25312387.0,5.7,166.0,Comedy,Drama,Romance,,,,
2770,The Purge: Anarchy,238636,108782847.0,6.6,2008.0,Horror,Thriller,,,,,
2771,Guardians of the Galaxy,118340,773328629.0,7.9,10014.0,Action,Science Fiction,Adventure,,,,
2772,The Signal,242095,600896.0,5.8,639.0,Thriller,Science Fiction,,,,,
2773,The Expendables 3,138103,206172544.0,6.1,1830.0,Action,Adventure,Thriller,,,,
2774,Hercules,184315,243400000.0,5.6,1707.0,Action,Adventure,,,,,
2775,A Most Wanted Man,157849,31554855.0,6.5,545.0,Thriller,,,,,,
2776,Wish I Was Here,231576,5483299.0,6.4,304.0,Drama,Comedy,,,,,
2777,Earth to Echo,238603,45300000.0,5.7,294.0,Family,Adventure,Science Fiction,,,,
2778,Step Up All In,243683,86165646.0,6.7,649.0,Romance,Drama,Music,,,,
2779,The Rover,157845,2295423.0,6.1,295.0,Crime,Drama,,,,,
2780,Magic in the Moonlight,229297,51029361.0,6.5,749.0,Comedy,Drama,Romance,,,,
2781,The Hundred-Foot Journey,228194,88880821.0,7.3,516.0,Drama,,,,,,
2782,Teenage Mutant Ninja Turtles,98566,477200000.0,5.8,2677.0,Science Fiction,Action,Adventure,Fantasy,Comedy,,
2783,The Giver,227156,66980456.0,6.4,1859.0,Drama,Science Fiction,,,,,
2784,Let's Be Cops,193893,136621271.0,6.4,1234.0,Comedy,,,,,,
2785,The Sacrament,211067,9221.0,5.6,139.0,Horror,Mystery,Thriller,,,,
2786,Sin City: A Dame to Kill For,189,39407616.0,6.3,1314.0,Crime,Thriller,,,,,
2787,If I Stay,249164,78874843.0,7.3,1415.0,Drama,,,,,,
2788,"Two Days, One Night",221902,6860853.0,6.8,327.0,Drama,,,,,,
2789,"As Above, So Below",256274,40100000.0,6.1,788.0,Horror,Thriller,,,,,
2790,The Guest,241848,2367161.0,6.5,661.0,Mystery,Thriller,Action,,,,
2791,Before I Go to Sleep,204922,15447154.0,6.2,672.0,Mystery,Thriller,,,,,
2792,Into the Storm,216282,160602194.0,5.8,829.0,Action,Thriller,,,,,
2793,Third Person,192145,1749201.0,5.8,218.0,Drama,Romance,,,,,
2794,The Drop,154400,19054534.0,6.7,859.0,Drama,Crime,,,,,
2795,The Maze Runner,198663,348319861.0,7.0,5540.0,Action,Mystery,Science Fiction,Thriller,,,
2796,No Good Deed,136835,53830415.0,5.6,182.0,Crime,Thriller,,,,,
2797,Camp X-Ray,244506,59744.0,6.7,395.0,Drama,,,,,,
2798,A Walk Among the Tombstones,169917,53181600.0,6.2,1145.0,Crime,Drama,Mystery,Thriller,,,
2799,The Homesman,264656,3442853.0,6.4,262.0,Western,Drama,,,,,
2800,The November Man,254904,32556119.0,6.0,645.0,Crime,Action,Thriller,,,,
2801,The Boxtrolls,170687,108255770.0,6.6,689.0,Animation,Comedy,Family,Fantasy,,,
2802,The Tale of the Princess Kaguya,149871,24186232.0,8.0,350.0,Animation,Drama,Fantasy,,,,
2803,This Is Where I Leave You,239678,41296320.0,6.5,512.0,Drama,Comedy,,,,,
2804,American Sniper,190859,542307423.0,7.4,4600.0,War,Action,,,,,
2805,Dracula Untold,49017,215529201.0,6.2,2439.0,Horror,Action,Drama,Fantasy,War,,
2806,Predestination,206487,3000000.0,7.3,1971.0,Science Fiction,Thriller,,,,,
2807,The Best of Me,239571,35926213.0,7.2,777.0,Drama,Romance,,,,,
2808,John Wick,245891,88761661.0,7.0,5499.0,Action,Thriller,,,,,
2809,The Judge,205587,83719388.0,7.2,1433.0,Drama,,,,,,
2810,Fury,228150,211817906.0,7.4,4028.0,War,Drama,Action,,,,
2811,The Salvation,266285,42070000.0,6.2,285.0,Drama,Western,,,,,
2812,St. Vincent,239563,54837234.0,7.1,770.0,Comedy,,,,,,
2813,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",218778,100654149.0,6.1,502.0,Family,Comedy,,,,,
2814,Nightcrawler,242582,38697217.0,7.6,3475.0,Crime,Drama,Thriller,,,,
2815,Big Hero 6,177572,652105443.0,7.8,6289.0,Adventure,Family,Animation,Action,Comedy,,
2816,Marshland,236735,5169755.0,7.1,255.0,Mystery,Thriller,,,,,
2817,The Book of Life,228326,97437106.0,7.3,778.0,Romance,Animation,Adventure,Comedy,Family,Fantasy,
2818,Ex Machina,264660,36869414.0,7.6,4862.0,Drama,Science Fiction,,,,,
2819,Foxcatcher,87492,12096300.0,6.5,965.0,Drama,Thriller,,,,,
2820,Wolf Creek 2,199534,9630444.0,5.9,156.0,Horror,Thriller,,,,,
2821,The Imitation Game,205596,233555708.0,8.0,5895.0,History,Drama,Thriller,War,,,
2822,Inherent Vice,171274,11110975.0,6.5,852.0,Comedy,Romance,Crime,Drama,Mystery,,
2823,The Hunger Games: Mockingjay - Part 1,131631,752100229.0,6.6,5767.0,Science Fiction,Adventure,Thriller,,,,
2824,Exodus: Gods and Kings,147441,268031828.0,5.6,1957.0,Adventure,Drama,Action,,,,
2825,The Theory of Everything,266856,123726688.0,7.8,3403.0,Drama,Romance,,,,,
2826,When the Game Stands Tall,232679,30127963.0,6.3,134.0,Drama,,,,,,
2827,Beyond the Lights,241771,14618727.0,7.0,139.0,Romance,Drama,,,,,
2828,In the Heart of the Sea,205775,93820758.0,6.5,1300.0,Thriller,Drama,Adventure,Action,History,,
2829,Jurassic World,135397,1513528810.0,6.5,8842.0,Action,Adventure,Science Fiction,Thriller,,,
2830,Horrible Bosses 2,227159,107670357.0,6.1,1575.0,Comedy,,,,,,
2831,Penguins of Madagascar,270946,373552094.0,6.5,1375.0,Family,Animation,Adventure,Comedy,,,
2832,Black or White,253331,21571189.0,6.5,119.0,Drama,,,,,,
2833,The Water Diviner,256917,15520023.0,6.8,439.0,War,Drama,,,,,
2834,Still Alice,284293,43884652.0,7.5,1126.0,Drama,,,,,,
2835,Paddington,116149,259207227.0,7.0,899.0,Family,Comedy,,,,,
2836,Maze Runner: The Scorch Trials,294254,311256926.0,6.5,3148.0,Action,,,,,,
2837,Clouds of Sils Maria,246860,1851517.0,6.7,267.0,Drama,,,,,,
2838,Kill the Messenger,245916,2450846.0,6.6,359.0,Thriller,Crime,Drama,Mystery,,,
2839,The Hobbit: The Battle of the Five Armies,122917,956019788.0,7.1,4884.0,Action,Adventure,Fantasy,,,,
2840,Selma,273895,66787908.0,7.4,835.0,History,Drama,,,,,
2841,Unbroken,227306,163442937.0,7.3,1437.0,Drama,War,,,,,
2842,A Girl Walks Home Alone at Night,252171,395000.0,6.9,258.0,Horror,Romance,,,,,
2843,Mommy,265177,3494070.0,8.2,734.0,Drama,,,,,,
2844,A Most Violent Year,241239,12007070.0,6.5,550.0,Crime,Drama,Thriller,,,,
2845,Wild,228970,52501541.0,7.0,961.0,Drama,,,,,,
2846,Big Eyes,87093,28883511.0,6.8,1236.0,Drama,,,,,,
2847,Into the Woods,224141,212902372.0,5.6,1688.0,Fantasy,Comedy,Music,,,,
2848,The Interview,228967,12342632.0,6.1,2340.0,Action,Comedy,,,,,
2849,Kingsman: The Secret Service,207703,414351546.0,7.6,6069.0,Crime,Comedy,Action,Adventure,,,
2850,Night at the Museum: Secret of the Tomb,181533,349424282.0,6.1,1893.0,Adventure,Comedy,Fantasy,Family,,,
2851,Annie,196867,133821816.0,6.0,472.0,Comedy,Drama,Family,,,,
2852,PK,297222,120000000.0,7.7,262.0,Comedy,Drama,Science Fiction,,,,
2853,Chappie,198184,104399548.0,6.6,3124.0,Crime,Action,Science Fiction,,,,
2854,Taken 3,260346,325771424.0,6.1,2225.0,Thriller,Action,,,,,
2855,Terminator Genisys,87101,440603537.0,5.8,3677.0,Science Fiction,Action,Thriller,Adventure,,,
2856,"Tad, the Lost Explorer",121734,23000000.0,5.6,136.0,Animation,Comedy,Adventure,Family,,,
2857,It Follows,270303,14674076.0,6.6,1894.0,Horror,Thriller,,,,,
2858,Mad Max: Fury Road,76341,378858340.0,7.3,9629.0,Action,Adventure,Science Fiction,Thriller,,,
2859,Insidious: Chapter 3,280092,104303851.0,6.3,1005.0,Drama,Horror,Thriller,,,,
2860,Star Wars: The Force Awakens,140607,2068223624.0,7.5,7993.0,Action,Adventure,Science Fiction,Fantasy,,,
2861,Warcraft,68735,433677183.0,6.3,2325.0,Action,Adventure,Fantasy,,,,
2862,Avengers: Age of Ultron,99861,1405403694.0,7.3,6908.0,Action,Adventure,Science Fiction,,,,
2863,Pirates of the Caribbean: Dead Men Tell No Tales,166426,794191988.0,6.6,2814.0,Adventure,Action,Fantasy,Comedy,,,
2864,Ant-Man,102899,519311965.0,7.0,6029.0,Science Fiction,Action,Adventure,,,,
2865,Deadpool,293660,783112979.0,7.4,11444.0,Action,Adventure,Comedy,,,,
2866,Guardians of the Galaxy Vol. 2,283995,863416141.0,7.6,4858.0,Action,Adventure,Comedy,Science Fiction,,,
2867,Captain America: Civil War,271110,1153304495.0,7.1,7462.0,Adventure,Action,Science Fiction,,,,
2868,Doctor Strange,284052,677718395.0,7.1,5880.0,Action,Adventure,Fantasy,Science Fiction,,,
2869,X-Men: Apocalypse,246655,543934787.0,6.4,4831.0,Science Fiction,,,,,,
2870,Cake,284276,2360281.0,6.2,371.0,Drama,,,,,,
2871,The Gambler,284536,39171130.0,5.7,550.0,Thriller,Crime,Drama,,,,
2872,The DUFF,272693,43528634.0,6.8,1372.0,Romance,Comedy,,,,,
2873,Project Almanac,227719,32248241.0,6.4,953.0,Science Fiction,Thriller,,,,,
2874,Brooklyn,167073,62076141.0,7.2,1235.0,Drama,Romance,,,,,
2875,A Walk in the Woods,232572,35991087.0,5.7,266.0,Adventure,Comedy,Drama,,,,
2876,99 Homes,283235,1411927.0,6.8,240.0,Drama,,,,,,
2877,The Diary of a Teenage Girl,250124,1477002.0,6.8,286.0,Drama,Romance,,,,,
2878,Dope,308639,17986781.0,7.2,698.0,Crime,Drama,Comedy,,,,
2879,The Loft,72784,10076790.0,6.4,500.0,Thriller,,,,,,
2880,Lost River,167810,45431.0,5.8,228.0,Fantasy,Thriller,,,,,
2881,Italiano medio,320316,4541800.0,6.0,142.0,Comedy,,,,,,
2882,The Hateful Eight,273248,155760117.0,7.6,4405.0,Crime,Drama,Mystery,Western,,,
2883,Paper Towns,286565,85512300.0,6.1,1997.0,Drama,Mystery,Romance,,,,
2884,The Wedding Ringer,252838,79799880.0,6.5,632.0,Comedy,,,,,,
2885,Crimson Peak,201085,74679822.0,6.4,1494.0,Mystery,Thriller,Fantasy,Horror,Drama,,
2886,Focus,256591,153962963.0,6.7,2588.0,Romance,Comedy,Crime,Drama,,,
2887,The SpongeBob Movie: Sponge Out of Water,228165,311594032.0,5.7,733.0,Animation,Adventure,Comedy,Family,,,
2888,The Second Best Exotic Marigold Hotel,268238,85978266.0,6.3,277.0,Drama,Comedy,,,,,
2889,Tracers,290764,593683.0,5.9,437.0,Action,Crime,Drama,,,,
2890,Wolf Totem,309302,123205624.0,6.4,137.0,Adventure,Drama,,,,,
2891,Run All Night,241554,71561644.0,6.3,1169.0,Action,Crime,Drama,Mystery,Thriller,,
2892,Stand by Me Doraemon,265712,83061158.0,7.0,103.0,Fantasy,Animation,Family,,,,
2893,Cinderella,150689,543514353.0,6.7,2426.0,Romance,Fantasy,Family,Drama,,,
2894,Pan,266647,128388320.0,5.9,979.0,Adventure,Family,Fantasy,,,,
2895,While We're Young,252512,7587485.0,5.8,387.0,Comedy,Drama,Mystery,,,,
2896,Suite Fran梨똞ise,271674,9104716.0,7.1,284.0,Drama,Romance,War,,,,
2897,Insurgent,262500,295238201.0,6.2,3921.0,Adventure,Science Fiction,Thriller,,,,
2898,Home,228161,368871007.0,6.8,1539.0,Fantasy,Comedy,Animation,Science Fiction,Family,,
2899,Midnight Special,245703,6212282.0,6.2,705.0,Adventure,Drama,Science Fiction,,,,
2900,Escobar: Paradise Lost,255343,3758328.0,6.1,281.0,Thriller,Romance,,,,,
2901,Furious 7,168259,1506249360.0,7.3,4253.0,Action,,,,,,
2902,Child 44,181283,3324330.0,6.1,565.0,Crime,Thriller,,,,,
2903,Get Hard,257091,111811453.0,5.9,961.0,Comedy,,,,,,
2904,Kung Fu Jungle,290864,129115.0,6.5,117.0,Crime,Action,Thriller,,,,
2905,Infinitely Polar Bear,244539,1430655.0,6.9,135.0,Comedy,Drama,,,,,
2906,Woman in Gold,304357,61619773.0,7.3,454.0,Drama,,,,,,
2907,Samba,269148,151530.0,6.4,393.0,Drama,Comedy,,,,,
2908,Tomorrowland,158852,209154322.0,6.2,2904.0,Adventure,Family,Mystery,Science Fiction,,,
2909,The Longest Ride,228205,63013281.0,7.3,1083.0,Drama,Romance,,,,,
2910,The Age of Adaline,293863,65663276.0,7.4,2052.0,Fantasy,Drama,Romance,,,,
2911,Danny Collins,256924,10835752.0,6.6,187.0,Comedy,Drama,Music,,,,
2912,Grandma,309304,7087452.0,6.1,143.0,Comedy,Drama,,,,,
2913,Barbecue,250349,14348529.0,5.8,217.0,Comedy,,,,,,
2914,San Andreas,254128,470490832.0,6.0,3017.0,Action,Drama,Thriller,,,,
2915,Ricki and the Flash,275601,41325328.0,5.6,273.0,Comedy,Drama,Music,,,,
2916,Pitch Perfect 2,254470,287506194.0,6.8,1997.0,Comedy,Music,,,,,
2917,Carol,258480,40272135.0,7.3,1014.0,Romance,Drama,,,,,
2918,The Lobster,254320,15656193.0,6.7,1340.0,Thriller,Comedy,Drama,Romance,Science Fiction,,
2919,The Martian,286217,630161890.0,7.6,7442.0,Drama,Adventure,Science Fiction,,,,
2920,Youth,310593,2000000.0,6.7,625.0,Comedy,Drama,,,,,
2921,Spy,238713,235666219.0,6.9,2590.0,Action,Comedy,Crime,,,,
2922,Trainwreck,271718,140795793.0,5.9,1193.0,Comedy,,,,,,
2923,Dragon Blade,300168,121545703.0,5.9,146.0,Action,Drama,Adventure,,,,
2924,Entourage,188222,49263404.0,6.2,502.0,Comedy,,,,,,
2925,Inside Out,150540,857611174.0,7.9,6737.0,Drama,Comedy,Animation,Family,,,
2926,The Hunger Games: Mockingjay - Part 2,131634,653428261.0,6.6,4117.0,Action,Adventure,Science Fiction,,,,
2927,Max,272878,43967255.0,6.8,282.0,Adventure,Drama,Family,,,,
2928,Pixels,257344,243637091.0,5.6,2564.0,Action,Comedy,Science Fiction,,,,
2929,Allegiant,262504,179246868.0,5.9,2064.0,Adventure,Science Fiction,,,,,
2930,Fantastic Beasts and Where to Find Them,259316,809342332.0,7.2,5612.0,Adventure,Family,Fantasy,,,,
2931,The Secret Life of Pets,328111,875457937.0,5.9,3536.0,Animation,Family,,,,,
2932,Little Boy,256962,6485961.0,7.0,190.0,Comedy,Drama,War,,,,
2933,Self/less,238615,30523226.0,6.3,1122.0,Science Fiction,Mystery,Thriller,,,,
2934,Criminal,302156,14708696.0,5.8,566.0,Action,,,,,,
2935,The Last Witch Hunter,274854,146936910.0,5.7,1345.0,Fantasy,Action,Adventure,,,,
2936,Krampus,287903,61548707.0,5.9,601.0,Horror,Comedy,Fantasy,,,,
2937,Suicide Squad,297761,745600054.0,5.9,7717.0,Action,Adventure,Crime,Fantasy,Science Fiction,,
2938,Star Trek Beyond,188927,343471816.0,6.6,2636.0,Action,Adventure,Science Fiction,,,,
2939,Ted 2,214756,217022588.0,6.2,2524.0,Comedy,,,,,,
2940,Minions,211672,1156730962.0,6.4,4729.0,Family,Animation,Adventure,Comedy,,,
2941,The Good Dinosaur,105864,331926147.0,6.6,1782.0,Adventure,Animation,Family,,,,
2942,Black Mass,261023,98837872.0,6.3,1262.0,Crime,Drama,,,,,
2943,Spectre,206647,880674609.0,6.3,4552.0,Action,Adventure,Crime,,,,
2944,Mickey's Christmas Carol,14813,21000000.0,7.6,167.0,Family,Animation,,,,,
2945,Steve Jobs,321697,34441873.0,6.8,1608.0,Drama,History,,,,,
2946,Macbeth,225728,12601706.0,6.4,497.0,History,Drama,War,,,,
2947,Vacation,296099,104384188.0,6.1,1218.0,Comedy,,,,,,
2948,Batman v Superman: Dawn of Justice,209112,873260194.0,5.7,7189.0,Action,Adventure,Fantasy,,,,
2949,Magic Mike XXL,264999,122513057.0,6.2,716.0,Comedy,Drama,Music,,,,
2950,The Jungle Book,278927,966550600.0,6.7,2977.0,Family,Adventure,Drama,Fantasy,,,
2951,Dragon Ball Z: Resurrection 'F',303857,61768190.0,6.8,377.0,Action,Adventure,Animation,Fantasy,,,
2952,The Man from U.N.C.L.E.,203801,108145109.0,7.1,2306.0,Comedy,Action,Adventure,,,,
2953,The Walk,285783,61181942.0,6.9,1151.0,Adventure,Drama,Thriller,,,,
2954,13 Hours: The Secret Soldiers of Benghazi,300671,69411370.0,7.0,963.0,Action,Drama,History,Thriller,War,,
2955,French Women,273169,12058187.0,5.6,127.0,Comedy,,,,,,
2956,Welcome to the North,85038,35000000.0,5.6,276.0,Comedy,,,,,,
2957,Dark Places,182560,208588.0,5.7,488.0,Drama,Mystery,Thriller,,,,
2958,Mustang,336804,250000.0,8.0,378.0,Drama,,,,,,
2959,Bajrangi Bhaijaan,348892,98000000.0,7.7,165.0,Adventure,Comedy,Drama,,,,
2960,The Revenant,281957,532950503.0,7.3,6558.0,Western,Drama,Adventure,Thriller,,,
2961,Irrational Man,282984,27391084.0,6.3,600.0,Mystery,Drama,,,,,
2962,Baahubali: The Beginning,256040,100000000.0,7.5,138.0,Action,Adventure,History,War,,,
2963,Southpaw,307081,91709827.0,7.3,2112.0,Action,Drama,,,,,
2964,Sicario,273481,84025816.0,7.2,2465.0,Action,Crime,Drama,Mystery,Thriller,,
2965,Anomalisa,291270,5659286.0,6.9,472.0,Animation,Comedy,Drama,Romance,,,
2966,Colonia,318781,3621046.0,7.4,566.0,Drama,Romance,History,,,,
2967,The Intern,257211,194564672.0,7.1,1926.0,Comedy,,,,,,
2968,Room,264644,35401758.0,8.1,2838.0,Drama,Thriller,,,,,
2969,The Gift,328425,58978653.0,6.7,1077.0,Thriller,Mystery,,,,,
2970,The Witch,310131,40423945.0,6.3,1471.0,Mystery,Horror,,,,,
2971,The Visit,298312,98450062.0,6.0,1405.0,Horror,Thriller,,,,,
2972,Secret in Their Eyes,290751,34854990.0,6.2,341.0,Crime,Drama,Mystery,,,,
2973,American Ultra,261392,27139524.0,6.0,1099.0,Comedy,Action,,,,,
2974,No Escape,192141,54418872.0,6.7,798.0,Action,Thriller,,,,,
2975,Straight Outta Compton,277216,201634991.0,7.7,1381.0,Drama,Music,,,,,
2976,Tangerine,308084,702354.0,6.9,166.0,Comedy,Drama,,,,,
2977,Joy,274479,101134059.0,6.4,1619.0,Drama,Comedy,,,,,
2978,Victor Frankenstein,228066,34227298.0,5.6,697.0,Drama,Science Fiction,Thriller,,,,
2979,Equals,301875,2084628.0,5.9,386.0,Drama,Romance,Science Fiction,,,,
2980,Scouts Guide to the Zombie Apocalypse,273477,14860766.0,6.2,526.0,Comedy,Horror,,,,,
2981,Suffragette,245168,16002420.0,7.1,440.0,Drama,History,,,,,
2982,We Are Your Friends,301351,11122090.0,6.3,673.0,Drama,Music,Romance,,,,
2983,Legend,276907,42972994.0,6.7,994.0,Crime,Thriller,,,,,
2984,The Danish Girl,306819,64191523.0,7.4,1689.0,Drama,,,,,,
2985,Green Room,313922,3220371.0,6.7,696.0,Horror,Crime,Thriller,,,,
2986,Beasts of No Nation,283587,9077700.0,7.6,476.0,Drama,War,,,,,
2987,The Lady in the Van,328589,41387687.0,6.0,225.0,Comedy,Drama,,,,,
2988,Demolition,303991,1978592.0,6.6,661.0,Comedy,Drama,,,,,
2989,Our Brand Is Crisis,10317,7002261.0,5.8,196.0,Comedy,Drama,,,,,
2990,The Assassin,253450,632542.0,6.6,158.0,Action,Drama,History,,,,
2991,The Night Before,296100,52395996.0,6.1,548.0,Comedy,,,,,,
2992,Everest,253412,203427584.0,6.7,1805.0,Adventure,Drama,,,,,
2993,Spotlight,314365,88346473.0,7.8,2751.0,Drama,Thriller,History,,,,
2994,Son of Saul,336050,1777043.0,7.1,285.0,War,Drama,Thriller,,,,
2995,Pawn Sacrifice,245698,5578519.0,6.7,272.0,Thriller,Drama,,,,,
2996,Hardcore Henry,325348,14333790.0,6.2,780.0,Action,Adventure,Science Fiction,,,,
2997,Burnt,295964,36606743.0,6.3,974.0,Drama,,,,,,
2998,Hotel Transylvania 2,159824,473226958.0,6.7,1528.0,Animation,Comedy,Family,,,,
2999,Freeheld,306745,573335.0,7.1,168.0,Romance,Drama,,,,,
3000,The Little Prince,309809,97571250.0,7.6,771.0,Adventure,Animation,Fantasy,,,,
3001,Wonder Woman,297762,820580447.0,7.2,5025.0,Action,Adventure,Fantasy,,,,
3002,Silence,68730,23737523.0,7.0,754.0,Drama,History,,,,,
3003,Bridge of Spies,296098,165478348.0,7.2,2633.0,Thriller,Drama,,,,,
3004,"Hail, Caesar!",270487,63647656.0,5.7,1338.0,Comedy,Drama,Mystery,,,,
3005,Look Who's Back,318917,25513752.0,6.8,462.0,Comedy,,,,,,
3006,Standing Tall,329819,26144.0,7.3,149.0,Drama,,,,,,
3007,Confessions of a Dangerous Mind,4912,33013805.0,6.6,281.0,Comedy,Crime,Drama,Romance,Thriller,,
3008,Goosebumps,257445,158162788.0,6.2,1022.0,Adventure,Horror,Comedy,,,,
3009,The Perfect Guy,304372,60273173.0,5.6,162.0,Drama,Thriller,,,,,
3010,Momentum,346808,133332.0,5.9,168.0,Action,Thriller,,,,,
3011,The 33,293646,24902723.0,6.0,386.0,Drama,History,,,,,
3012,The Dressmaker,298382,18340000.0,6.9,419.0,Drama,,,,,,
3013,Trumbo,294016,8235661.0,7.3,507.0,Drama,,,,,,
3014,Concussion,321741,50363790.0,7.0,844.0,Drama,,,,,,
3015,The Peanuts Movie,227973,246233113.0,6.5,608.0,Animation,,,,,,
3016,Creed,312221,173567581.0,7.3,1963.0,Drama,,,,,,
3017,Heist,336004,4100000.0,5.6,322.0,Crime,Action,Thriller,,,,
3018,The 5th Wave,299687,109906372.0,5.6,1993.0,Adventure,Science Fiction,,,,,
3019,The Wave,336882,12975143.0,6.5,317.0,Action,Drama,Thriller,,,,
3020,Truth,300693,2541554.0,6.5,165.0,Drama,,,,,,
3021,The Big Short,318846,133346506.0,7.3,2679.0,Comedy,Drama,,,,,
3022,How to Be Single,259694,112343513.0,5.9,1225.0,Comedy,Romance,,,,,
3023,Nocturnal Animals,340666,29252978.0,7.2,1990.0,Drama,Thriller,,,,,
3024,Daddy's Home,274167,242786137.0,5.8,870.0,Comedy,,,,,,
3025,Sisters,266294,105011053.0,5.8,593.0,Comedy,,,,,,
3026,Kung Fu Panda 3,140300,521170825.0,6.7,1630.0,Action,Adventure,Animation,Comedy,Family,,
3027,Ride Along 2,323675,124827316.0,6.1,567.0,Action,Comedy,,,,,
3028,Eddie the Eagle,319888,46152411.0,7.2,682.0,Comedy,Drama,History,,,,
3029,The Boy,321258,64188367.0,5.8,1133.0,Horror,Mystery,Thriller,,,,
3030,Risen,335778,46069568.0,5.7,300.0,Action,,,,,,
3031,Dirty Grandpa,291870,94073028.0,5.7,1429.0,Comedy,,,,,,
3032,The Finest Hours,300673,52099090.0,6.3,597.0,Action,Drama,History,Thriller,,,
3033,The Birth of a Nation,339408,15861566.0,6.4,181.0,Drama,,,,,,
3034,Me Before You,296096,207945075.0,7.6,2674.0,Drama,Romance,,,,,
3035,Triple 9,146198,12639297.0,5.6,812.0,Action,Thriller,,,,,
3036,Embrace of the Serpent,336808,1320005.0,7.8,129.0,Adventure,Drama,,,,,
3037,Race,323677,24804129.0,7.0,492.0,Action,Drama,,,,,
3038,10 Cloverfield Lane,333371,108286421.0,6.8,2537.0,Thriller,Science Fiction,Drama,,,,
3039,London Has Fallen,267860,205754447.0,5.8,1656.0,Action,Crime,Thriller,,,,
3040,Zootopia,269149,1023784195.0,7.7,4961.0,Animation,Adventure,Family,Comedy,,,
3041,Whiskey Tango Foxtrot,279641,23083334.0,6.0,356.0,War,Comedy,,,,,
